anno	geneIDs	geneNames
10756	MECR|51102	51102	MECR
10757	MED10|84246	84246	MED10
10758	MED11|400569	400569	MED11
10759	MED12L|116931	116931	MED12L
10760	MED12|9968	9968	MED12
10761	MED13L|23389	23389	MED13L
10762	MED13|9969	9969	MED13
10763	MED14|9282	9282	MED14
10764	MED15|51586	51586	MED15
10765	MED16|10025	10025	MED16
10766	MED17|9440	9440	MED17
10767	MED18|54797	54797	MED18
10768	MED19|219541	219541	MED19
10769	MED1|5469	5469	MED1
10770	MED20|9477	9477	MED20
10771	MED21|9412	9412	MED21
10772	MED22|6837	6837	MED22
10773	MED23|9439	9439	MED23
10774	MED24|9862	9862	MED24
10775	MED25|81857	81857	MED25
10776	MED26|9441	9441	MED26
10777	MED27|9442	9442	MED27
10778	MED28|80306	80306	MED28
10779	MED29|55588	55588	MED29
10780	MED30|90390	90390	MED30
10781	MED31|51003	51003	MED31
10782	MED4|29079	29079	MED4
10783	MED6|10001	10001	MED6
10784	MED7|9443	9443	MED7
10785	MED8|112950	112950	MED8
10786	MED9|55090	55090	MED9
10787	MEF2A|4205	4205	MEF2A
10788	MEF2B|100271849	100271849	MEF2B
10789	MEF2C|4208	4208	MEF2C
10790	MEF2D|4209	4209	MEF2D
10791	MEFV|4210	4210	MEFV
10792	MEG3|55384	55384	MEG3
10793	MEG8|79104	79104	MEG8
10794	MEGF10|84466	84466	MEGF10
10795	MEGF11|84465	84465	MEGF11
10796	MEGF6|1953	1953	MEGF6
10797	MEGF8|1954	1954	MEGF8
10798	MEGF9|1955	1955	MEGF9
10799	MEI1|150365	150365	MEI1
10800	MEIG1|644890	644890	MEIG1
10801	MEIS1|4211	4211	MEIS1
10802	MEIS2|4212	4212	MEIS2
10803	MEIS3P1|4213	4213	MEIS3P1
10804	MEIS3|56917	56917	MEIS3
10805	MELK|9833	9833	MELK
10806	MEMO1|51072	51072	MEMO1
10807	MEN1|4221	4221	MEN1
10808	MEOX1|4222	4222	MEOX1
10809	MEOX2|4223	4223	MEOX2
10810	MEP1A|4224	4224	MEP1A
10811	MEP1B|4225	4225	MEP1B
10812	MEPCE|56257	56257	MEPCE
10813	MEPE|56955	56955	MEPE
10814	MERTK|10461	10461	MERTK
10815	MESDC1|59274	59274	MESDC1
10816	MESDC2|23184	23184	MESDC2
10817	MESP1|55897	55897	MESP1
10818	MESP2|145873	145873	MESP2
10819	MESTIT1|317751	317751	MESTIT1
10820	MEST|4232	4232	MEST
10821	METAP1|23173	23173	METAP1
10822	METAP2|10988	10988	METAP2
10823	METRNL|284207	284207	METRNL
10824	METRN|79006	79006	METRN
10825	METT10D|79066	79066	METT10D
10826	METT11D1|64745	64745	METT11D1
10827	METT5D1|196074	196074	METT5D1
10828	METTL10|399818	399818	METTL10
10829	METTL11A|28989	28989	METTL11A
10830	METTL11B|149281	149281	METTL11B
10831	METTL12|751071	751071	METTL12
10832	METTL13|51603	51603	METTL13
10833	METTL14|57721	57721	METTL14
10834	METTL1|4234	4234	METTL1
10835	METTL2A|339175	339175	METTL2A
10836	METTL2B|55798	55798	METTL2B
10837	METTL3|56339	56339	METTL3
10838	METTL4|64863	64863	METTL4
10839	METTL5|29081	29081	METTL5
10840	METTL6|131965	131965	METTL6
10841	METTL7A|25840	25840	METTL7A
10842	METTL7B|196410	196410	METTL7B
10843	METTL8|79828	79828	METTL8
10844	METTL9|51108	51108	METTL9
10845	MET|4233	4233	MET
10846	MEX3A|92312	92312	MEX3A
10847	MEX3B|84206	84206	MEX3B
10848	MEX3C|51320	51320	MEX3C
10849	MEX3D|399664	399664	MEX3D
10850	MFAP1|4236	4236	MFAP1
10851	MFAP2|4237	4237	MFAP2
10852	MFAP3L|9848	9848	MFAP3L
10853	MFAP3|4238	4238	MFAP3
10854	MFAP4|4239	4239	MFAP4
10855	MFAP5|8076	8076	MFAP5
10856	MFF|56947	56947	MFF
10857	MFGE8|4240	4240	MFGE8
10858	MFHAS1|9258	9258	MFHAS1
10859	MFI2|4241	4241	MFI2
10860	MFN1|55669	55669	MFN1
10861	MFN2|9927	9927	MFN2
10862	MFNG|4242	4242	MFNG
10863	MFRP|83552	83552	MFRP
10864	MFSD10|10227	10227	MFSD10
10865	MFSD11|79157	79157	MFSD11
10866	MFSD1|64747	64747	MFSD1
10867	MFSD2A|84879	84879	MFSD2A
10868	MFSD2B|388931	388931	MFSD2B
10869	MFSD3|113655	113655	MFSD3
10870	MFSD4|148808	148808	MFSD4
10871	MFSD5|84975	84975	MFSD5
10872	MFSD6L|162387	162387	MFSD6L
10873	MFSD6|54842	54842	MFSD6
10874	MFSD7|84179	84179	MFSD7
10875	MFSD8|256471	256471	MFSD8
10876	MFSD9|84804	84804	MFSD9
10877	MGAM|8972	8972	MGAM
10878	MGAT1|4245	4245	MGAT1
10879	MGAT2|4247	4247	MGAT2
10880	MGAT3|4248	4248	MGAT3
10881	MGAT4A|11320	11320	MGAT4A
10882	MGAT4B|11282	11282	MGAT4B
10883	MGAT4C|25834	25834	MGAT4C
10884	MGAT5B|146664	146664	MGAT5B
10885	MGAT5|4249	4249	MGAT5
10886	MGA|23269	23269	MGA
10887	MGC12916|84815	84815	MGC12916
10888	MGC12982|84793	84793	MGC12982
10889	MGC14436|84983	84983	MGC14436
10890	MGC15885|197003	197003	MGC15885
10891	MGC16025|85009	85009	MGC16025
10892	MGC16121|84848	84848	MGC16121
10893	MGC16142|84849	84849	MGC16142
10894	MGC16275|85001	85001	MGC16275
10895	MGC16384|114130	114130	MGC16384
10896	MGC16703|113691	113691	MGC16703
10897	MGC21881|389741	389741	MGC21881
10898	MGC23270|196872	196872	MGC23270
10899	MGC23284|197187	197187	MGC23284
10900	MGC26647|219557	219557	MGC26647
10901	MGC27382|149047	149047	MGC27382
10902	MGC2752|65996	65996	MGC2752
10903	MGC2889|84789	84789	MGC2889
10904	MGC29506|51237	51237	MGC29506
10905	MGC34034|154089	154089	MGC34034
10906	MGC3771|81854	81854	MGC3771
10907	MGC42105|167359	167359	MGC42105
10908	MGC4473|79100	79100	MGC4473
10909	MGC45800|90768	90768	MGC45800
10910	MGC57346|401884	401884	MGC57346
10911	MGC70857|414919	414919	MGC70857
10912	MGC72080|389538	389538	MGC72080
10913	MGC87042|256227	256227	MGC87042
10914	MGEA5|10724	10724	MGEA5
10915	MGLL|11343	11343	MGLL
10916	MGMT|4255	4255	MGMT
10917	MGP|4256	4256	MGP
10918	MGRN1|23295	23295	MGRN1
10919	MGST1|4257	4257	MGST1
10920	MGST2|4258	4258	MGST2
10921	MGST3|4259	4259	MGST3
10922	MIA2|117153	117153	MIA2
10923	MIA3|375056	375056	MIA3
10924	MIAT|440823	440823	MIAT
10925	MIA|8190	8190	MIA
10926	MIB1|57534	57534	MIB1
10927	MIB2|142678	142678	MIB2
10928	MICAL1|64780	64780	MICAL1
10929	MICAL2|9645	9645	MICAL2
10930	MICAL3|57553	57553	MICAL3
10931	MICALCL|84953	84953	MICALCL
10932	MICALL1|85377	85377	MICALL1
10933	MICALL2|79778	79778	MICALL2
10934	MICA|4276	4276	MICA
10935	MICB|4277	4277	MICB
10936	MID1IP1|58526	58526	MID1IP1
10937	MID1|4281	4281	MID1
10938	MID2|11043	11043	MID2
10939	MIDN|90007	90007	MIDN
10940	MIER1|57708	57708	MIER1
10941	MIER2|54531	54531	MIER2
10942	MIER3|166968	166968	MIER3
10943	MIF4GD|57409	57409	MIF4GD
10944	MIF|4282	4282	MIF
10945	MIIP|60672	60672	MIIP
10946	MIMT1|100073347	100073347	MIMT1
10947	MINA|84864	84864	MINA
10948	MINK1|50488	50488	MINK1
10949	MINPP1|9562	9562	MINPP1
10950	MIOS|54468	54468	MIOS
10951	MIOX|55586	55586	MIOX
10952	MIPEP|4285	4285	MIPEP
10953	MIPOL1|145282	145282	MIPOL1
10954	MIP|4284	4284	MIP
10955	MIR155HG|114614	114614	MIR155HG
10956	MIR17HG|407975	407975	MIR17HG
10957	MIS12|79003	79003	MIS12
10958	MITD1|129531	129531	MITD1
10959	MITF|4286	4286	MITF
10960	MIXL1|83881	83881	MIXL1
10961	MKI67IP|84365	84365	MKI67IP
10962	MKI67|4288	4288	MKI67
10963	MKKS|8195	8195	MKKS
10964	MKL1|57591	57591	MKL1
10965	MKL2|57496	57496	MKL2
10966	MKLN1|4289	4289	MKLN1
10967	MKNK1|8569	8569	MKNK1
10968	MKNK2|2872	2872	MKNK2
10969	MKRN1|23608	23608	MKRN1
10970	MKRN2|23609	23609	MKRN2
10971	MKRN3|7681	7681	MKRN3
10972	MKS1|54903	54903	MKS1
10973	MKX|283078	283078	MKX
10974	MLANA|2315	2315	MLANA
10975	MLC1|23209	23209	MLC1
10976	MLEC|9761	9761	MLEC
10977	MLF1IP|79682	79682	MLF1IP
10978	MLF1|4291	4291	MLF1
10979	MLF2|8079	8079	MLF2
10980	MLH1|4292	4292	MLH1
10981	MLH3|27030	27030	MLH3
10982	MLKL|197259	197259	MLKL
10983	MLL2|8085	8085	MLL2
10984	MLL3|58508	58508	MLL3
10985	MLL4|9757	9757	MLL4
10986	MLL5|55904	55904	MLL5
10987	MLLT10|8028	8028	MLLT10
10988	MLLT11|10962	10962	MLLT11
10989	MLLT1|4298	4298	MLLT1
10990	MLLT3|4300	4300	MLLT3
10991	MLLT4|4301	4301	MLLT4
10992	MLLT6|4302	4302	MLLT6
10993	MLL|4297	4297	MLL
10994	MLNR|2862	2862	MLNR
10995	MLN|4295	4295	MLN
10996	MLPH|79083	79083	MLPH
10997	MLST8|64223	64223	MLST8
10998	MLXIPL|51085	51085	MLXIPL
10999	MLXIP|22877	22877	MLXIP
11000	MLX|6945	6945	MLX
11001	MLYCD|23417	23417	MLYCD
11002	MMAA|166785	166785	MMAA
11003	MMAB|326625	326625	MMAB
11004	MMACHC|25974	25974	MMACHC
11005	MMADHC|27249	27249	MMADHC
11006	MMD2|221938	221938	MMD2
11007	MMD|23531	23531	MMD
11008	MMEL1|79258	79258	MMEL1
11009	MME|4311	4311	MME
11010	MMGT1|93380	93380	MMGT1
11011	MMP10|4319	4319	MMP10
11012	MMP11|4320	4320	MMP11
11013	MMP12|4321	4321	MMP12
11014	MMP13|4322	4322	MMP13
11015	MMP14|4323	4323	MMP14
11016	MMP15|4324	4324	MMP15
11017	MMP16|4325	4325	MMP16
11018	MMP17|4326	4326	MMP17
11019	MMP19|4327	4327	MMP19
11020	MMP1|4312	4312	MMP1
11021	MMP20|9313	9313	MMP20
11022	MMP21|118856	118856	MMP21
11023	MMP23A|8511	8511	MMP23A
11024	MMP23B|8510	8510	MMP23B
11025	MMP24|10893	10893	MMP24
11026	MMP25|64386	64386	MMP25
11027	MMP26|56547	56547	MMP26
11028	MMP27|64066	64066	MMP27
11029	MMP28|79148	79148	MMP28
11030	MMP2|4313	4313	MMP2
11031	MMP3|4314	4314	MMP3
11032	MMP7|4316	4316	MMP7
11033	MMP8|4317	4317	MMP8
11034	MMP9|4318	4318	MMP9
11035	MMRN1|22915	22915	MMRN1
11036	MMRN2|79812	79812	MMRN2
11037	MMS19|64210	64210	MMS19
11038	MN1|4330	4330	MN1
11039	MNAT1|4331	4331	MNAT1
11040	MND1|84057	84057	MND1
11041	MNDA|4332	4332	MNDA
11042	MNS1|55329	55329	MNS1
11043	MNT|4335	4335	MNT
11044	MNX1|3110	3110	MNX1
11045	MOAP1|64112	64112	MOAP1
11046	MOB2|81532	81532	MOB2
11047	MOBKL1A|92597	92597	MOBKL1A
11048	MOBKL1B|55233	55233	MOBKL1B
11049	MOBKL2A|126308	126308	MOBKL2A
11050	MOBKL2B|79817	79817	MOBKL2B
11051	MOBKL2C|148932	148932	MOBKL2C
11052	MOBKL3|25843	25843	MOBKL3
11053	MOBP|4336	4336	MOBP
11054	MOCOS|55034	55034	MOCOS
11055	MOCS1|4337	4337	MOCS1
11056	MOCS2|4338	4338	MOCS2
11057	MOCS3|27304	27304	MOCS3
11058	MOGAT1|116255	116255	MOGAT1
11059	MOGAT2|80168	80168	MOGAT2
11060	MOGAT3|346606	346606	MOGAT3
11061	MOGS|7841	7841	MOGS
11062	MOG|4340	4340	MOG
11063	MON1A|84315	84315	MON1A
11064	MON1B|22879	22879	MON1B
11065	MON2|23041	23041	MON2
11066	MORC1|27136	27136	MORC1
11067	MORC2|22880	22880	MORC2
11068	MORC3|23515	23515	MORC3
11069	MORC4|79710	79710	MORC4
11070	MORF4L1|10933	10933	MORF4L1
11071	MORF4L2|9643	9643	MORF4L2
11072	MORF4|10934	10934	MORF4
11073	MORN1|79906	79906	MORN1
11074	MORN2|729967	729967	MORN2
11075	MORN3|283385	283385	MORN3
11076	MORN4|118812	118812	MORN4
11077	MORN5|254956	254956	MORN5
11078	MOSC1|64757	64757	MOSC1
11079	MOSC2|54996	54996	MOSC2
11080	MOSPD1|56180	56180	MOSPD1
11081	MOSPD2|158747	158747	MOSPD2
11082	MOSPD3|64598	64598	MOSPD3
11083	MOS|4342	4342	MOS
11084	MOV10L1|54456	54456	MOV10L1
11085	MOV10|4343	4343	MOV10
11086	MOXD1|26002	26002	MOXD1
11087	MPDU1|9526	9526	MPDU1
11088	MPDZ|8777	8777	MPDZ
11089	MPEG1|219972	219972	MPEG1
11090	MPG|4350	4350	MPG
11091	MPHOSPH10|10199	10199	MPHOSPH10
11092	MPHOSPH6|10200	10200	MPHOSPH6
11093	MPHOSPH8|54737	54737	MPHOSPH8
11094	MPHOSPH9|10198	10198	MPHOSPH9
11095	MPI|4351	4351	MPI
11096	MPL|4352	4352	MPL
11097	MPND|84954	84954	MPND
11098	MPO|4353	4353	MPO
11099	MPP1|4354	4354	MPP1
11100	MPP2|4355	4355	MPP2
11101	MPP3|4356	4356	MPP3
11102	MPP4|58538	58538	MPP4
11103	MPP5|64398	64398	MPP5
11104	MPP6|51678	51678	MPP6
11105	MPP7|143098	143098	MPP7
11106	MPPE1|65258	65258	MPPE1
11107	MPPED1|758	758	MPPED1
11108	MPPED2|744	744	MPPED2
11109	MPRIP|23164	23164	MPRIP
11110	MPST|4357	4357	MPST
11111	MPV17L2|84769	84769	MPV17L2
11112	MPV17L|255027	255027	MPV17L
11113	MPV17|4358	4358	MPV17
11114	MPZL1|9019	9019	MPZL1
11115	MPZL2|10205	10205	MPZL2
11116	MPZL3|196264	196264	MPZL3
11117	MPZ|4359	4359	MPZ
11118	MR1|3140	3140	MR1
11119	MRAP2|112609	112609	MRAP2
11120	MRAP|56246	56246	MRAP
11121	MRAS|22808	22808	MRAS
11122	MRC1|4360	4360	MRC1
11123	MRC2|9902	9902	MRC2
11124	MRE11A|4361	4361	MRE11A
11125	MREG|55686	55686	MREG
11126	MRFAP1L1|114932	114932	MRFAP1L1
11127	MRFAP1|93621	93621	MRFAP1
11128	MRGPRD|116512	116512	MRGPRD
11129	MRGPRE|116534	116534	MRGPRE
11130	MRGPRF|116535	116535	MRGPRF
11131	MRGPRG|386746	386746	MRGPRG
11132	MRGPRX1|259249	259249	MRGPRX1
11133	MRGPRX2|117194	117194	MRGPRX2
11134	MRGPRX3|117195	117195	MRGPRX3
11135	MRGPRX4|117196	117196	MRGPRX4
11136	MRI1|84245	84245	MRI1
11137	MRM1|79922	79922	MRM1
11138	MRO|83876	83876	MRO
11139	MRP63|78988	78988	MRP63
11140	MRPL10|124995	124995	MRPL10
11141	MRPL11|65003	65003	MRPL11
11142	MRPL12|6182	6182	MRPL12
11143	MRPL13|28998	28998	MRPL13
11144	MRPL14|64928	64928	MRPL14
11145	MRPL15|29088	29088	MRPL15
11146	MRPL16|54948	54948	MRPL16
11147	MRPL17|63875	63875	MRPL17
11148	MRPL18|29074	29074	MRPL18
11149	MRPL19|9801	9801	MRPL19
11150	MRPL1|65008	65008	MRPL1
11151	MRPL20|55052	55052	MRPL20
11152	MRPL21|219927	219927	MRPL21
11153	MRPL22|29093	29093	MRPL22
11154	MRPL23|6150	6150	MRPL23
11155	MRPL24|79590	79590	MRPL24
11156	MRPL27|51264	51264	MRPL27
11157	MRPL28|10573	10573	MRPL28
11158	MRPL2|51069	51069	MRPL2
11159	MRPL30|51263	51263	MRPL30
11160	MRPL32|64983	64983	MRPL32
11161	MRPL33|9553	9553	MRPL33
11162	MRPL34|64981	64981	MRPL34
11163	MRPL35|51318	51318	MRPL35
11164	MRPL36|64979	64979	MRPL36
11165	MRPL37|51253	51253	MRPL37
11166	MRPL38|64978	64978	MRPL38
11167	MRPL39|54148	54148	MRPL39
11168	MRPL3|11222	11222	MRPL3
11169	MRPL40|64976	64976	MRPL40
11170	MRPL41|64975	64975	MRPL41
11171	MRPL42P5|359821	359821	MRPL42P5
11172	MRPL42|28977	28977	MRPL42
11173	MRPL43|84545	84545	MRPL43
11174	MRPL44|65080	65080	MRPL44
11175	MRPL45|84311	84311	MRPL45
11176	MRPL46|26589	26589	MRPL46
11177	MRPL47|57129	57129	MRPL47
11178	MRPL48|51642	51642	MRPL48
11179	MRPL49|740	740	MRPL49
11180	MRPL4|51073	51073	MRPL4
11181	MRPL50|54534	54534	MRPL50
11182	MRPL51|51258	51258	MRPL51
11183	MRPL52|122704	122704	MRPL52
11184	MRPL53|116540	116540	MRPL53
11185	MRPL54|116541	116541	MRPL54
11186	MRPL55|128308	128308	MRPL55
11187	MRPL9|65005	65005	MRPL9
11188	MRPS10|55173	55173	MRPS10
11189	MRPS11|64963	64963	MRPS11
11190	MRPS12|6183	6183	MRPS12
11191	MRPS14|63931	63931	MRPS14
11192	MRPS15|64960	64960	MRPS15
11193	MRPS16|51021	51021	MRPS16
11194	MRPS17|51373	51373	MRPS17
11195	MRPS18A|55168	55168	MRPS18A
11196	MRPS18B|28973	28973	MRPS18B
11197	MRPS18C|51023	51023	MRPS18C
11198	MRPS21|54460	54460	MRPS21
11199	MRPS22|56945	56945	MRPS22
11200	MRPS23|51649	51649	MRPS23
11201	MRPS24|64951	64951	MRPS24
11202	MRPS25|64432	64432	MRPS25
11203	MRPS26|64949	64949	MRPS26
11204	MRPS27|23107	23107	MRPS27
11205	MRPS28|28957	28957	MRPS28
11206	MRPS2|51116	51116	MRPS2
11207	MRPS30|10884	10884	MRPS30
11208	MRPS31|10240	10240	MRPS31
11209	MRPS33|51650	51650	MRPS33
11210	MRPS34|65993	65993	MRPS34
11211	MRPS35|60488	60488	MRPS35
11212	MRPS36|92259	92259	MRPS36
11213	MRPS5|64969	64969	MRPS5
11214	MRPS6|64968	64968	MRPS6
11215	MRPS7|51081	51081	MRPS7
11216	MRPS9|64965	64965	MRPS9
11217	MRRF|92399	92399	MRRF
11218	MRS2P2|729633	729633	MRS2P2
11219	MRS2|57380	57380	MRS2
11220	MRTO4|51154	51154	MRTO4
11221	MRVI1|10335	10335	MRVI1
11222	MS4A10|341116	341116	MS4A10
11223	MS4A12|54860	54860	MS4A12
11224	MS4A13|503497	503497	MS4A13
11225	MS4A14|84689	84689	MS4A14
11226	MS4A15|219995	219995	MS4A15
11227	MS4A1|931	931	MS4A1
11228	MS4A2|2206	2206	MS4A2
11229	MS4A3|932	932	MS4A3
11230	MS4A4A|51338	51338	MS4A4A
11231	MS4A5|64232	64232	MS4A5
11232	MS4A6A|64231	64231	MS4A6A
11233	MS4A6E|245802	245802	MS4A6E
11234	MS4A7|58475	58475	MS4A7
11235	MS4A8B|83661	83661	MS4A8B
11236	MSC|9242	9242	MSC
11237	MSGN1|343930	343930	MSGN1
11238	MSH2|4436	4436	MSH2
11239	MSH3|4437	4437	MSH3
11240	MSH4|4438	4438	MSH4
11241	MSH5|4439	4439	MSH5
11242	MSH6|2956	2956	MSH6
11243	MSI1|4440	4440	MSI1
11244	MSI2|124540	124540	MSI2
11245	MSL1|339287	339287	MSL1
11246	MSL2|55167	55167	MSL2
11247	MSL3L2|151507	151507	MSL3L2
11248	MSL3|10943	10943	MSL3
11249	MSLNL|401827	401827	MSLNL
11250	MSLN|10232	10232	MSLN
11251	MSMB|4477	4477	MSMB
11252	MSMP|692094	692094	MSMP
11253	MSN|4478	4478	MSN
11254	MSR1|4481	4481	MSR1
11255	MSRA|4482	4482	MSRA
11256	MSRB2|22921	22921	MSRB2
11257	MSRB3|253827	253827	MSRB3
11258	MST1P2|11209	11209	MST1P2
11259	MST1P9|11223	11223	MST1P9
11260	MST1R|4486	4486	MST1R
11261	MST1|4485	4485	MST1
11262	MST4|51765	51765	MST4
11263	MSTN|2660	2660	MSTN
11264	MSTO1|55154	55154	MSTO1
11265	MSTO2P|100129405	100129405	MSTO2P
11266	MSX1|4487	4487	MSX1
11267	MSX2P1|55545	55545	MSX2P1
11268	MSX2|4488	4488	MSX2
11269	MT1A|4489	4489	MT1A
11270	MT1B|4490	4490	MT1B
11271	MT1DP|326343	326343	MT1DP
11272	MT1E|4493	4493	MT1E
11273	MT1F|4494	4494	MT1F
11274	MT1G|4495	4495	MT1G
11275	MT1H|4496	4496	MT1H
11276	MT1IP|644314	644314	MT1IP
11277	MT1L|4500	4500	MT1L
11278	MT1M|4499	4499	MT1M
11279	MT1X|4501	4501	MT1X
11280	MT2A|4502	4502	MT2A
11281	MT3|4504	4504	MT3
11282	MT4|84560	84560	MT4
11283	MTA1|9112	9112	MTA1
11284	MTA2|9219	9219	MTA2
11285	MTA3|57504	57504	MTA3
11286	MTAP|4507	4507	MTAP
11287	MTBP|27085	27085	MTBP
11288	MTCH1|23787	23787	MTCH1
11289	MTCH2|23788	23788	MTCH2
11290	MTCP1NB|100272147	100272147	MTCP1NB
11291	MTCP1|4515	4515	MTCP1
11292	MTDH|92140	92140	MTDH
11293	MTERFD1|51001	51001	MTERFD1
11294	MTERFD2|130916	130916	MTERFD2
11295	MTERFD3|80298	80298	MTERFD3
11296	MTERF|7978	7978	MTERF
11297	MTF1|4520	4520	MTF1
11298	MTF2|22823	22823	MTF2
11299	MTFMT|123263	123263	MTFMT
11300	MTFR1|9650	9650	MTFR1
11301	MTG1|92170	92170	MTG1
11302	MTHFD1L|25902	25902	MTHFD1L
11303	MTHFD1|4522	4522	MTHFD1
11304	MTHFD2L|441024	441024	MTHFD2L
11305	MTHFD2|10797	10797	MTHFD2
11306	MTHFR|4524	4524	MTHFR
11307	MTHFSD|64779	64779	MTHFSD
11308	MTHFS|10588	10588	MTHFS
11309	MTIF2|4528	4528	MTIF2
11310	MTIF3|219402	219402	MTIF3
11311	MTL5|9633	9633	MTL5
11312	MTM1|4534	4534	MTM1
11313	MTMR10|54893	54893	MTMR10
11314	MTMR11|10903	10903	MTMR11
11315	MTMR12|54545	54545	MTMR12
11316	MTMR14|64419	64419	MTMR14
11317	MTMR15|22909	22909	MTMR15
11318	MTMR1|8776	8776	MTMR1
11319	MTMR2|8898	8898	MTMR2
11320	MTMR3|8897	8897	MTMR3
11321	MTMR4|9110	9110	MTMR4
11322	MTMR6|9107	9107	MTMR6
11323	MTMR7|9108	9108	MTMR7
11324	MTMR8|55613	55613	MTMR8
11325	MTMR9L|339483	339483	MTMR9L
11326	MTMR9|66036	66036	MTMR9
11327	MTNR1A|4543	4543	MTNR1A
11328	MTNR1B|4544	4544	MTNR1B
11329	MTO1|25821	25821	MTO1
11330	MTOR|2475	2475	MTOR
11331	MTP18|51537	51537	MTP18
11332	MTPAP|55149	55149	MTPAP
11333	MTRF1L|54516	54516	MTRF1L
11334	MTRF1|9617	9617	MTRF1
11335	MTRR|4552	4552	MTRR
11336	MTR|4548	4548	MTR
11337	MTSS1L|92154	92154	MTSS1L
11338	MTSS1|9788	9788	MTSS1
11339	MTTP|4547	4547	MTTP
11340	MTUS1|57509	57509	MTUS1
11341	MTUS2|23281	23281	MTUS2
11342	MTVR2|246754	246754	MTVR2
11343	MTX1|4580	4580	MTX1
11344	MTX2|10651	10651	MTX2
11345	MTX3|345778	345778	MTX3
11346	MUC12|10071	10071	MUC12
11347	MUC13|56667	56667	MUC13
11348	MUC15|143662	143662	MUC15
11349	MUC16|94025	94025	MUC16
11350	MUC17|140453	140453	MUC17
11351	MUC1|4582	4582	MUC1
11352	MUC20|200958	200958	MUC20
11353	MUC21|394263	394263	MUC21
11354	MUC2|4583	4583	MUC2
11355	MUC4|4585	4585	MUC4
11356	MUC5B|727897	727897	MUC5B
11357	MUC6|4588	4588	MUC6
11358	MUC7|4589	4589	MUC7
11359	MUCL1|118430	118430	MUCL1
11360	MUDENG|55745	55745	MUDENG
11361	MUL1|79594	79594	MUL1
11362	MUM1L1|139221	139221	MUM1L1
11363	MUM1|84939	84939	MUM1
11364	MURC|347273	347273	MURC
11365	MUS81|80198	80198	MUS81
11366	MUSK|4593	4593	MUSK
11367	MUSTN1|389125	389125	MUSTN1
11368	MUTED|63915	63915	MUTED
11369	MUTYH|4595	4595	MUTYH
11370	MUT|4594	4594	MUT
11371	MVD|4597	4597	MVD
11372	MVK|4598	4598	MVK
11373	MVP|9961	9961	MVP
11374	MX1|4599	4599	MX1
11375	MX2|4600	4600	MX2
11376	MXD1|4084	4084	MXD1
11377	MXD3|83463	83463	MXD3
11378	MXD4|10608	10608	MXD4
11379	MXI1|4601	4601	MXI1
11380	MXRA5|25878	25878	MXRA5
11381	MXRA7|439921	439921	MXRA7
11382	MXRA8|54587	54587	MXRA8
11383	MYADML2|255275	255275	MYADML2
11384	MYADML|151325	151325	MYADML
11385	MYADM|91663	91663	MYADM
11386	MYBBP1A|10514	10514	MYBBP1A
11387	MYBL1|4603	4603	MYBL1
11388	MYBL2|4605	4605	MYBL2
11389	MYBPC1|4604	4604	MYBPC1
11390	MYBPC2|4606	4606	MYBPC2
11391	MYBPC3|4607	4607	MYBPC3
11392	MYBPHL|343263	343263	MYBPHL
11393	MYBPH|4608	4608	MYBPH
11394	MYB|4602	4602	MYB
11395	MYCBP2|23077	23077	MYCBP2
11396	MYCBPAP|84073	84073	MYCBPAP
11397	MYCBP|26292	26292	MYCBP
11398	MYCL1|4610	4610	MYCL1
11399	MYCNOS|10408	10408	MYCNOS
11400	MYCN|4613	4613	MYCN
11401	MYCT1|80177	80177	MYCT1
11402	MYC|4609	4609	MYC
11403	MYD88|4615	4615	MYD88
11404	MYEF2|50804	50804	MYEF2
11405	MYEOV2|150678	150678	MYEOV2
11406	MYEOV|26579	26579	MYEOV
11407	MYF5|4617	4617	MYF5
11408	MYF6|4618	4618	MYF6
11409	MYH10|4628	4628	MYH10
11410	MYH11|4629	4629	MYH11
11411	MYH13|8735	8735	MYH13
11412	MYH14|79784	79784	MYH14
11413	MYH15|22989	22989	MYH15
11414	MYH16|84176	84176	MYH16
11415	MYH1|4619	4619	MYH1
11416	MYH2|4620	4620	MYH2
11417	MYH3|4621	4621	MYH3
11418	MYH4|4622	4622	MYH4
11419	MYH6|4624	4624	MYH6
11420	MYH7B|57644	57644	MYH7B
11421	MYH7|4625	4625	MYH7
11422	MYH8|4626	4626	MYH8
11423	MYH9|4627	4627	MYH9
11424	MYL10|93408	93408	MYL10
11425	MYL12A|10627	10627	MYL12A
11426	MYL12B|103910	103910	MYL12B
11427	MYL1|4632	4632	MYL1
11428	MYL2|4633	4633	MYL2
11429	MYL3|4634	4634	MYL3
11430	MYL4|4635	4635	MYL4
11431	MYL5|4636	4636	MYL5
11432	MYL6B|140465	140465	MYL6B
11433	MYL6|4637	4637	MYL6
11434	MYL7|58498	58498	MYL7
11435	MYL9|10398	10398	MYL9
11436	MYLIP|29116	29116	MYLIP
11437	MYLK2|85366	85366	MYLK2
11438	MYLK3|91807	91807	MYLK3
11439	MYLK4|340156	340156	MYLK4
11440	MYLK|4638	4638	MYLK
11441	MYLPF|29895	29895	MYLPF
11442	MYNN|55892	55892	MYNN
11443	MYO10|4651	4651	MYO10
11444	MYO15A|51168	51168	MYO15A
11445	MYO15B|80022	80022	MYO15B
11446	MYO16|23026	23026	MYO16
11447	MYO18A|399687	399687	MYO18A
11448	MYO18B|84700	84700	MYO18B
11449	MYO19|80179	80179	MYO19
